vehicle_id,make,make_slug,model,model_slug,year,year_bucket,body_type,fuel_types,transmissions,source_markets,candidate_priority,tags,blueprint_family,image_name,save_directory
mitsubishi-l200-triton-2012,Mitsubishi,mitsubishi,L200 / Triton,l200-triton,2012,old,pickup,diesel,manual|automatic,south-africa|uae|local-dealer,medium,pickup|work,mitsubishi-l200,mitsubishi-l200-triton-2012-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/l200-triton/2012/
mitsubishi-l200-triton-2015,Mitsubishi,mitsubishi,L200 / Triton,l200-triton,2015,fairly_recent,pickup,diesel,manual|automatic,south-africa|uae|local-dealer,medium,pickup|work,mitsubishi-l200,mitsubishi-l200-triton-2015-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/l200-triton/2015/
mitsubishi-l200-triton-2018,Mitsubishi,mitsubishi,L200 / Triton,l200-triton,2018,fairly_recent,pickup,diesel,manual|automatic,south-africa|uae|local-dealer,medium,pickup|work,mitsubishi-l200,mitsubishi-l200-triton-2018-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/l200-triton/2018/
mitsubishi-l200-triton-2021,Mitsubishi,mitsubishi,L200 / Triton,l200-triton,2021,very_recent,pickup,diesel,manual|automatic,south-africa|uae|local-dealer,medium,pickup|work,mitsubishi-l200,mitsubishi-l200-triton-2021-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/l200-triton/2021/
mitsubishi-l200-triton-2024,Mitsubishi,mitsubishi,L200 / Triton,l200-triton,2024,very_recent,pickup,diesel,manual|automatic,south-africa|uae|local-dealer,medium,pickup|work,mitsubishi-l200,mitsubishi-l200-triton-2024-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/l200-triton/2024/
mitsubishi-outlander-2005,Mitsubishi,mitsubishi,Outlander,outlander,2005,old,suv,petrol|hybrid,automatic|cvt,japan|uk|uae|local-dealer,medium,suv|family|hybrid,mitsubishi-outlander,mitsubishi-outlander-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/outlander/2005/
mitsubishi-outlander-2008,Mitsubishi,mitsubishi,Outlander,outlander,2008,old,suv,petrol|hybrid,automatic|cvt,japan|uk|uae|local-dealer,medium,suv|family|hybrid,mitsubishi-outlander,mitsubishi-outlander-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/outlander/2008/
mitsubishi-outlander-2011,Mitsubishi,mitsubishi,Outlander,outlander,2011,old,suv,petrol|hybrid,automatic|cvt,japan|uk|uae|local-dealer,medium,suv|family|hybrid,mitsubishi-outlander,mitsubishi-outlander-2011-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/outlander/2011/
mitsubishi-outlander-2014,Mitsubishi,mitsubishi,Outlander,outlander,2014,fairly_recent,suv,petrol|hybrid,automatic|cvt,japan|uk|uae|local-dealer,medium,suv|family|hybrid,mitsubishi-outlander,mitsubishi-outlander-2014-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/outlander/2014/
mitsubishi-outlander-2017,Mitsubishi,mitsubishi,Outlander,outlander,2017,fairly_recent,suv,petrol|hybrid,automatic|cvt,japan|uk|uae|local-dealer,medium,suv|family|hybrid,mitsubishi-outlander,mitsubishi-outlander-2017-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/outlander/2017/
mitsubishi-outlander-2020,Mitsubishi,mitsubishi,Outlander,outlander,2020,very_recent,suv,petrol|hybrid,automatic|cvt,japan|uk|uae|local-dealer,medium,suv|family|hybrid,mitsubishi-outlander,mitsubishi-outlander-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/outlander/2020/
mitsubishi-outlander-2023,Mitsubishi,mitsubishi,Outlander,outlander,2023,very_recent,suv,petrol|hybrid,automatic|cvt,japan|uk|uae|local-dealer,medium,suv|family|hybrid,mitsubishi-outlander,mitsubishi-outlander-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/outlander/2023/
mitsubishi-pajero-montero-2004,Mitsubishi,mitsubishi,Pajero / Montero,pajero-montero,2004,old,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,medium,suv|family,mitsubishi-pajero,mitsubishi-pajero-montero-2004-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/pajero-montero/2004/
mitsubishi-pajero-montero-2007,Mitsubishi,mitsubishi,Pajero / Montero,pajero-montero,2007,old,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,medium,suv|family,mitsubishi-pajero,mitsubishi-pajero-montero-2007-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/pajero-montero/2007/
mitsubishi-pajero-montero-2010,Mitsubishi,mitsubishi,Pajero / Montero,pajero-montero,2010,old,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,medium,suv|family,mitsubishi-pajero,mitsubishi-pajero-montero-2010-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/pajero-montero/2010/
mitsubishi-pajero-montero-2013,Mitsubishi,mitsubishi,Pajero / Montero,pajero-montero,2013,fairly_recent,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,medium,suv|family,mitsubishi-pajero,mitsubishi-pajero-montero-2013-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/pajero-montero/2013/
mitsubishi-pajero-montero-2016,Mitsubishi,mitsubishi,Pajero / Montero,pajero-montero,2016,fairly_recent,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,medium,suv|family,mitsubishi-pajero,mitsubishi-pajero-montero-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/pajero-montero/2016/
mitsubishi-pajero-montero-2019,Mitsubishi,mitsubishi,Pajero / Montero,pajero-montero,2019,fairly_recent,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,medium,suv|family,mitsubishi-pajero,mitsubishi-pajero-montero-2019-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/pajero-montero/2019/
mitsubishi-pajero-montero-2022,Mitsubishi,mitsubishi,Pajero / Montero,pajero-montero,2022,very_recent,suv,petrol|diesel,automatic,japan|uae|south-africa|local-dealer,medium,suv|family,mitsubishi-pajero,mitsubishi-pajero-montero-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/mitsubishi/pajero-montero/2022/
nissan-march-micra-2004,Nissan,nissan,March / Micra,march-micra,2004,old,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,medium,budget|city,nissan-march-micra,nissan-march-micra-2004-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/march-micra/2004/
nissan-march-micra-2007,Nissan,nissan,March / Micra,march-micra,2007,old,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,medium,budget|city,nissan-march-micra,nissan-march-micra-2007-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/march-micra/2007/
nissan-march-micra-2010,Nissan,nissan,March / Micra,march-micra,2010,old,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,medium,budget|city,nissan-march-micra,nissan-march-micra-2010-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/march-micra/2010/
nissan-march-micra-2013,Nissan,nissan,March / Micra,march-micra,2013,fairly_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,medium,budget|city,nissan-march-micra,nissan-march-micra-2013-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/march-micra/2013/
nissan-march-micra-2016,Nissan,nissan,March / Micra,march-micra,2016,fairly_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,medium,budget|city,nissan-march-micra,nissan-march-micra-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/march-micra/2016/
nissan-march-micra-2019,Nissan,nissan,March / Micra,march-micra,2019,fairly_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,medium,budget|city,nissan-march-micra,nissan-march-micra-2019-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/march-micra/2019/
nissan-march-micra-2022,Nissan,nissan,March / Micra,march-micra,2022,very_recent,hatchback,petrol,automatic|cvt,japan|uk|local-dealer,medium,budget|city,nissan-march-micra,nissan-march-micra-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/march-micra/2022/
nissan-navara-2006,Nissan,nissan,Navara,navara,2006,old,pickup,diesel,manual|automatic,uae|south-africa|uk|local-dealer,medium,pickup|work,nissan-navara,nissan-navara-2006-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/navara/2006/
nissan-navara-2009,Nissan,nissan,Navara,navara,2009,old,pickup,diesel,manual|automatic,uae|south-africa|uk|local-dealer,medium,pickup|work,nissan-navara,nissan-navara-2009-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/navara/2009/
nissan-navara-2012,Nissan,nissan,Navara,navara,2012,old,pickup,diesel,manual|automatic,uae|south-africa|uk|local-dealer,medium,pickup|work,nissan-navara,nissan-navara-2012-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/navara/2012/
nissan-navara-2015,Nissan,nissan,Navara,navara,2015,fairly_recent,pickup,diesel,manual|automatic,uae|south-africa|uk|local-dealer,medium,pickup|work,nissan-navara,nissan-navara-2015-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/navara/2015/
nissan-navara-2018,Nissan,nissan,Navara,navara,2018,fairly_recent,pickup,diesel,manual|automatic,uae|south-africa|uk|local-dealer,medium,pickup|work,nissan-navara,nissan-navara-2018-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/navara/2018/
nissan-navara-2021,Nissan,nissan,Navara,navara,2021,very_recent,pickup,diesel,manual|automatic,uae|south-africa|uk|local-dealer,medium,pickup|work,nissan-navara,nissan-navara-2021-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/navara/2021/
nissan-navara-2024,Nissan,nissan,Navara,navara,2024,very_recent,pickup,diesel,manual|automatic,uae|south-africa|uk|local-dealer,medium,pickup|work,nissan-navara,nissan-navara-2024-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/navara/2024/
nissan-note-2006,Nissan,nissan,Note,note,2006,old,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,medium,city|budget,nissan-note,nissan-note-2006-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/note/2006/
nissan-note-2009,Nissan,nissan,Note,note,2009,old,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,medium,city|budget,nissan-note,nissan-note-2009-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/note/2009/
nissan-note-2012,Nissan,nissan,Note,note,2012,old,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,medium,city|budget,nissan-note,nissan-note-2012-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/note/2012/
nissan-note-2015,Nissan,nissan,Note,note,2015,fairly_recent,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,medium,city|budget,nissan-note,nissan-note-2015-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/note/2015/
nissan-note-2018,Nissan,nissan,Note,note,2018,fairly_recent,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,medium,city|budget,nissan-note,nissan-note-2018-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/note/2018/
nissan-note-2020,Nissan,nissan,Note,note,2020,very_recent,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,medium,city|budget,nissan-note,nissan-note-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/note/2020/
nissan-note-2022,Nissan,nissan,Note,note,2022,very_recent,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,medium,city|budget,nissan-note,nissan-note-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/note/2022/
nissan-qashqai-dualis-2007,Nissan,nissan,Qashqai / Dualis,qashqai-dualis,2007,old,suv,petrol|diesel,automatic|cvt,uk|japan|uae|local-dealer,medium,suv|value,nissan-qashqai-dualis,nissan-qashqai-dualis-2007-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/qashqai-dualis/2007/
nissan-qashqai-dualis-2010,Nissan,nissan,Qashqai / Dualis,qashqai-dualis,2010,old,suv,petrol|diesel,automatic|cvt,uk|japan|uae|local-dealer,medium,suv|value,nissan-qashqai-dualis,nissan-qashqai-dualis-2010-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/qashqai-dualis/2010/
nissan-qashqai-dualis-2013,Nissan,nissan,Qashqai / Dualis,qashqai-dualis,2013,fairly_recent,suv,petrol|diesel,automatic|cvt,uk|japan|uae|local-dealer,medium,suv|value,nissan-qashqai-dualis,nissan-qashqai-dualis-2013-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/qashqai-dualis/2013/
nissan-qashqai-dualis-2016,Nissan,nissan,Qashqai / Dualis,qashqai-dualis,2016,fairly_recent,suv,petrol|diesel,automatic|cvt,uk|japan|uae|local-dealer,medium,suv|value,nissan-qashqai-dualis,nissan-qashqai-dualis-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/qashqai-dualis/2016/
nissan-qashqai-dualis-2019,Nissan,nissan,Qashqai / Dualis,qashqai-dualis,2019,fairly_recent,suv,petrol|diesel,automatic|cvt,uk|japan|uae|local-dealer,medium,suv|value,nissan-qashqai-dualis,nissan-qashqai-dualis-2019-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/qashqai-dualis/2019/
nissan-qashqai-dualis-2022,Nissan,nissan,Qashqai / Dualis,qashqai-dualis,2022,very_recent,suv,petrol|diesel,automatic|cvt,uk|japan|uae|local-dealer,medium,suv|value,nissan-qashqai-dualis,nissan-qashqai-dualis-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/qashqai-dualis/2022/
nissan-tiida-latio-2005,Nissan,nissan,Tiida / Latio,tiida-latio,2005,old,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|budget,nissan-tiida-latio,nissan-tiida-latio-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/tiida-latio/2005/
nissan-tiida-latio-2008,Nissan,nissan,Tiida / Latio,tiida-latio,2008,old,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|budget,nissan-tiida-latio,nissan-tiida-latio-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/tiida-latio/2008/
nissan-tiida-latio-2011,Nissan,nissan,Tiida / Latio,tiida-latio,2011,old,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|budget,nissan-tiida-latio,nissan-tiida-latio-2011-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/tiida-latio/2011/
nissan-tiida-latio-2014,Nissan,nissan,Tiida / Latio,tiida-latio,2014,fairly_recent,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|budget,nissan-tiida-latio,nissan-tiida-latio-2014-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/tiida-latio/2014/
nissan-tiida-latio-2016,Nissan,nissan,Tiida / Latio,tiida-latio,2016,fairly_recent,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|budget,nissan-tiida-latio,nissan-tiida-latio-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/tiida-latio/2016/
nissan-x-trail-2004,Nissan,nissan,X-Trail,x-trail,2004,old,suv,petrol,automatic|cvt,japan|uk|uae|local-dealer,high,suv|family,nissan-x-trail,nissan-x-trail-2004-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/x-trail/2004/
nissan-x-trail-2007,Nissan,nissan,X-Trail,x-trail,2007,old,suv,petrol,automatic|cvt,japan|uk|uae|local-dealer,high,suv|family,nissan-x-trail,nissan-x-trail-2007-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/x-trail/2007/
nissan-x-trail-2010,Nissan,nissan,X-Trail,x-trail,2010,old,suv,petrol,automatic|cvt,japan|uk|uae|local-dealer,high,suv|family,nissan-x-trail,nissan-x-trail-2010-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/x-trail/2010/
nissan-x-trail-2013,Nissan,nissan,X-Trail,x-trail,2013,fairly_recent,suv,petrol,automatic|cvt,japan|uk|uae|local-dealer,high,suv|family,nissan-x-trail,nissan-x-trail-2013-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/x-trail/2013/
nissan-x-trail-2017,Nissan,nissan,X-Trail,x-trail,2017,fairly_recent,suv,petrol,automatic|cvt,japan|uk|uae|local-dealer,high,suv|family,nissan-x-trail,nissan-x-trail-2017-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/x-trail/2017/
nissan-x-trail-2020,Nissan,nissan,X-Trail,x-trail,2020,very_recent,suv,petrol,automatic|cvt,japan|uk|uae|local-dealer,high,suv|family,nissan-x-trail,nissan-x-trail-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/x-trail/2020/
nissan-x-trail-2023,Nissan,nissan,X-Trail,x-trail,2023,very_recent,suv,petrol,automatic|cvt,japan|uk|uae|local-dealer,high,suv|family,nissan-x-trail,nissan-x-trail-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/nissan/x-trail/2023/
subaru-forester-2004,Subaru,subaru,Forester,forester,2004,old,suv,petrol,automatic|cvt,japan|uk|local-dealer,high,suv|popular,subaru-forester,subaru-forester-2004-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/forester/2004/
subaru-forester-2007,Subaru,subaru,Forester,forester,2007,old,suv,petrol,automatic|cvt,japan|uk|local-dealer,high,suv|popular,subaru-forester,subaru-forester-2007-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/forester/2007/
subaru-forester-2010,Subaru,subaru,Forester,forester,2010,old,suv,petrol,automatic|cvt,japan|uk|local-dealer,high,suv|popular,subaru-forester,subaru-forester-2010-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/forester/2010/
subaru-forester-2013,Subaru,subaru,Forester,forester,2013,fairly_recent,suv,petrol,automatic|cvt,japan|uk|local-dealer,high,suv|popular,subaru-forester,subaru-forester-2013-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/forester/2013/
subaru-forester-2016,Subaru,subaru,Forester,forester,2016,fairly_recent,suv,petrol,automatic|cvt,japan|uk|local-dealer,high,suv|popular,subaru-forester,subaru-forester-2016-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/forester/2016/
subaru-forester-2019,Subaru,subaru,Forester,forester,2019,fairly_recent,suv,petrol,automatic|cvt,japan|uk|local-dealer,high,suv|popular,subaru-forester,subaru-forester-2019-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/forester/2019/
subaru-forester-2022,Subaru,subaru,Forester,forester,2022,very_recent,suv,petrol,automatic|cvt,japan|uk|local-dealer,high,suv|popular,subaru-forester,subaru-forester-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/forester/2022/
subaru-impreza-2005,Subaru,subaru,Impreza,impreza,2005,old,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|value,subaru-impreza,subaru-impreza-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/impreza/2005/
subaru-impreza-2008,Subaru,subaru,Impreza,impreza,2008,old,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|value,subaru-impreza,subaru-impreza-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/impreza/2008/
subaru-impreza-2011,Subaru,subaru,Impreza,impreza,2011,old,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|value,subaru-impreza,subaru-impreza-2011-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/impreza/2011/
subaru-impreza-2014,Subaru,subaru,Impreza,impreza,2014,fairly_recent,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|value,subaru-impreza,subaru-impreza-2014-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/impreza/2014/
subaru-impreza-2017,Subaru,subaru,Impreza,impreza,2017,fairly_recent,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|value,subaru-impreza,subaru-impreza-2017-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/impreza/2017/
subaru-impreza-2020,Subaru,subaru,Impreza,impreza,2020,very_recent,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|value,subaru-impreza,subaru-impreza-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/impreza/2020/
subaru-impreza-2023,Subaru,subaru,Impreza,impreza,2023,very_recent,sedan,petrol,automatic|cvt,japan|uk|local-dealer,medium,sedan|value,subaru-impreza,subaru-impreza-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/subaru/impreza/2023/
suzuki-ertiga-2013,Suzuki,suzuki,Ertiga,ertiga,2013,fairly_recent,mpv,petrol,automatic|manual,japan|uae|local-dealer,medium,mpv|family,suzuki-ertiga,suzuki-ertiga-2013-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/ertiga/2013/
suzuki-ertiga-2015,Suzuki,suzuki,Ertiga,ertiga,2015,fairly_recent,mpv,petrol,automatic|manual,japan|uae|local-dealer,medium,mpv|family,suzuki-ertiga,suzuki-ertiga-2015-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/ertiga/2015/
suzuki-ertiga-2017,Suzuki,suzuki,Ertiga,ertiga,2017,fairly_recent,mpv,petrol,automatic|manual,japan|uae|local-dealer,medium,mpv|family,suzuki-ertiga,suzuki-ertiga-2017-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/ertiga/2017/
suzuki-ertiga-2019,Suzuki,suzuki,Ertiga,ertiga,2019,fairly_recent,mpv,petrol,automatic|manual,japan|uae|local-dealer,medium,mpv|family,suzuki-ertiga,suzuki-ertiga-2019-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/ertiga/2019/
suzuki-ertiga-2022,Suzuki,suzuki,Ertiga,ertiga,2022,very_recent,mpv,petrol,automatic|manual,japan|uae|local-dealer,medium,mpv|family,suzuki-ertiga,suzuki-ertiga-2022-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/ertiga/2022/
suzuki-swift-2005,Suzuki,suzuki,Swift,swift,2005,old,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,city|hatchback,suzuki-swift,suzuki-swift-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/swift/2005/
suzuki-swift-2008,Suzuki,suzuki,Swift,swift,2008,old,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,city|hatchback,suzuki-swift,suzuki-swift-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/swift/2008/
suzuki-swift-2011,Suzuki,suzuki,Swift,swift,2011,old,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,city|hatchback,suzuki-swift,suzuki-swift-2011-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/swift/2011/
suzuki-swift-2014,Suzuki,suzuki,Swift,swift,2014,fairly_recent,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,city|hatchback,suzuki-swift,suzuki-swift-2014-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/swift/2014/
suzuki-swift-2017,Suzuki,suzuki,Swift,swift,2017,fairly_recent,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,city|hatchback,suzuki-swift,suzuki-swift-2017-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/swift/2017/
suzuki-swift-2020,Suzuki,suzuki,Swift,swift,2020,very_recent,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,city|hatchback,suzuki-swift,suzuki-swift-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/swift/2020/
suzuki-swift-2023,Suzuki,suzuki,Swift,swift,2023,very_recent,hatchback,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,city|hatchback,suzuki-swift,suzuki-swift-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/swift/2023/
suzuki-vitara-escudo-2005,Suzuki,suzuki,Vitara / Escudo,vitara-escudo,2005,old,suv,petrol,automatic,japan|uk|local-dealer,medium,suv|value,suzuki-vitara,suzuki-vitara-escudo-2005-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/vitara-escudo/2005/
suzuki-vitara-escudo-2008,Suzuki,suzuki,Vitara / Escudo,vitara-escudo,2008,old,suv,petrol,automatic,japan|uk|local-dealer,medium,suv|value,suzuki-vitara,suzuki-vitara-escudo-2008-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/vitara-escudo/2008/
suzuki-vitara-escudo-2011,Suzuki,suzuki,Vitara / Escudo,vitara-escudo,2011,old,suv,petrol,automatic,japan|uk|local-dealer,medium,suv|value,suzuki-vitara,suzuki-vitara-escudo-2011-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/vitara-escudo/2011/
suzuki-vitara-escudo-2014,Suzuki,suzuki,Vitara / Escudo,vitara-escudo,2014,fairly_recent,suv,petrol,automatic,japan|uk|local-dealer,medium,suv|value,suzuki-vitara,suzuki-vitara-escudo-2014-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/vitara-escudo/2014/
suzuki-vitara-escudo-2017,Suzuki,suzuki,Vitara / Escudo,vitara-escudo,2017,fairly_recent,suv,petrol,automatic,japan|uk|local-dealer,medium,suv|value,suzuki-vitara,suzuki-vitara-escudo-2017-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/vitara-escudo/2017/
suzuki-vitara-escudo-2020,Suzuki,suzuki,Vitara / Escudo,vitara-escudo,2020,very_recent,suv,petrol,automatic,japan|uk|local-dealer,medium,suv|value,suzuki-vitara,suzuki-vitara-escudo-2020-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/vitara-escudo/2020/
suzuki-vitara-escudo-2023,Suzuki,suzuki,Vitara / Escudo,vitara-escudo,2023,very_recent,suv,petrol,automatic,japan|uk|local-dealer,medium,suv|value,suzuki-vitara,suzuki-vitara-escudo-2023-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/suzuki/vitara-escudo/2023/
toyota-axio-2007,Toyota,toyota,Axio,axio,2007,old,sedan,petrol|hybrid,automatic|cvt,japan|uk|local-dealer,high,popular|kenya|hybrid,toyota-axio,toyota-axio-2007-hero.jpg,C:/Users/Oza/Documents/afrotools/assets/img/cars/toyota/axio/2007/
