scope,image_id,name,category,folder,filename,route,languages,tool_ids,prompt
"localized-only-shared","zana-kikokotoo-dozi-ya-dawa-sw","Kikokotoo cha Dozi ya Dawa","Health & Wellness","/assets/img/tools/","zana-kikokotoo-dozi-ya-dawa-sw.webp","/sw/zana/kikokotoo-dozi-ya-dawa/","sw","zana-kikokotoo-dozi-ya-dawa-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Dozi ya Dawa. Category context: Health & Wellness. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kikokotoo-maji-ya-kunywa-sw","Kikokotoo cha Maji ya Kunywa","Health & Wellness","/assets/img/tools/","zana-kikokotoo-maji-ya-kunywa-sw.webp","/sw/zana/kikokotoo-maji-ya-kunywa/","sw","zana-kikokotoo-maji-ya-kunywa-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kikokotoo cha Maji ya Kunywa. Category context: Health & Wellness. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-ratiba-ya-chanjo-sw","Ratiba ya Chanjo ya Mtoto","Health & Wellness","/assets/img/tools/","zana-ratiba-ya-chanjo-sw.webp","/sw/zana/ratiba-ya-chanjo/","sw","zana-ratiba-ya-chanjo-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Ratiba ya Chanjo ya Mtoto. Category context: Health & Wellness. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-selimundu-na-genotype-sw","Selimundu na Genotype | AA, AS, SS","Health & Wellness","/assets/img/tools/","zana-selimundu-na-genotype-sw.webp","/sw/zana/selimundu-na-genotype/","sw","zana-selimundu-na-genotype-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Selimundu na Genotype | AA, AS, SS. Category context: Health & Wellness. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-shinikizo-la-damu-sw","Shinikizo la Damu na Kifuatiliaji BP","Health & Wellness","/assets/img/tools/","zana-shinikizo-la-damu-sw.webp","/sw/zana/shinikizo-la-damu/","sw","zana-shinikizo-la-damu-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Shinikizo la Damu na Kifuatiliaji BP. Category context: Health & Wellness. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-tafsiri-ripoti-daktari-sw","Tafsiri ya Ripoti ya Daktari","Health & Wellness","/assets/img/tools/","zana-tafsiri-ripoti-daktari-sw.webp","/sw/zana/tafsiri-ripoti-daktari/","sw","zana-tafsiri-ripoti-daktari-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Tafsiri ya Ripoti ya Daktari. Category context: Health & Wellness. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-tafsiri-ya-ripoti-ya-matibabu-sw","Tafsiri ya Ripoti ya Matibabu","Health & Wellness","/assets/img/tools/","zana-tafsiri-ya-ripoti-ya-matibabu-sw.webp","/sw/zana/tafsiri-ya-ripoti-ya-matibabu/","sw","zana-tafsiri-ya-ripoti-ya-matibabu-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Tafsiri ya Ripoti ya Matibabu. Category context: Health & Wellness. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","south-africa-kikokotoo-gharama-ya-mfanyakazi-sw","Gharama ya Mfanyakazi Afrika Kusini","HR & Payroll","/assets/img/tools/","south-africa-kikokotoo-gharama-ya-mfanyakazi-sw.webp","/sw/south-africa/kikokotoo-gharama-ya-mfanyakazi/","sw","south-africa-kikokotoo-gharama-ya-mfanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Gharama ya Mfanyakazi Afrika Kusini. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","ghana-kikokotoo-gharama-ya-mfanyakazi-sw","Gharama ya Mfanyakazi Ghana","HR & Payroll","/assets/img/tools/","ghana-kikokotoo-gharama-ya-mfanyakazi-sw.webp","/sw/ghana/kikokotoo-gharama-ya-mfanyakazi/","sw","ghana-kikokotoo-gharama-ya-mfanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Gharama ya Mfanyakazi Ghana. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","mozambique-kikokotoo-gharama-ya-mfanyakazi-sw","Gharama ya Mfanyakazi Msumbiji","HR & Payroll","/assets/img/tools/","mozambique-kikokotoo-gharama-ya-mfanyakazi-sw.webp","/sw/mozambique/kikokotoo-gharama-ya-mfanyakazi/","sw","mozambique-kikokotoo-gharama-ya-mfanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Gharama ya Mfanyakazi Msumbiji. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","nigeria-kikokotoo-gharama-ya-mfanyakazi-sw","Gharama ya Mfanyakazi Nigeria","HR & Payroll","/assets/img/tools/","nigeria-kikokotoo-gharama-ya-mfanyakazi-sw.webp","/sw/nigeria/kikokotoo-gharama-ya-mfanyakazi/","sw","nigeria-kikokotoo-gharama-ya-mfanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Gharama ya Mfanyakazi Nigeria. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","south-africa-kikokotoo-kiinua-mgongo-sw","Kiinua Mgongo Afrika Kusini","HR & Payroll","/assets/img/tools/","south-africa-kikokotoo-kiinua-mgongo-sw.webp","/sw/south-africa/kikokotoo-kiinua-mgongo/","sw","south-africa-kikokotoo-kiinua-mgongo-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kiinua Mgongo Afrika Kusini. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","ghana-kikokotoo-kiinua-mgongo-sw","Kiinua Mgongo Ghana","HR & Payroll","/assets/img/tools/","ghana-kikokotoo-kiinua-mgongo-sw.webp","/sw/ghana/kikokotoo-kiinua-mgongo/","sw","ghana-kikokotoo-kiinua-mgongo-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kiinua Mgongo Ghana. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","mozambique-kikokotoo-kiinua-mgongo-sw","Kiinua Mgongo Msumbiji","HR & Payroll","/assets/img/tools/","mozambique-kikokotoo-kiinua-mgongo-sw.webp","/sw/mozambique/kikokotoo-kiinua-mgongo/","sw","mozambique-kikokotoo-kiinua-mgongo-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kiinua Mgongo Msumbiji. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","nigeria-kikokotoo-kiinua-mgongo-sw","Kiinua Mgongo Nigeria","HR & Payroll","/assets/img/tools/","nigeria-kikokotoo-kiinua-mgongo-sw.webp","/sw/nigeria/kikokotoo-kiinua-mgongo/","sw","nigeria-kikokotoo-kiinua-mgongo-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kiinua Mgongo Nigeria. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","south-africa-kikokotoo-malipo-ya-kuachishwa-kazi-sw","Malipo ya Kuachishwa Kazi Afrika Kusini","HR & Payroll","/assets/img/tools/","south-africa-kikokotoo-malipo-ya-kuachishwa-kazi-sw.webp","/sw/south-africa/kikokotoo-malipo-ya-kuachishwa-kazi/","sw","south-africa-kikokotoo-malipo-ya-kuachishwa-kazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Malipo ya Kuachishwa Kazi Afrika Kusini. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","ghana-kikokotoo-malipo-ya-kuachishwa-kazi-sw","Malipo ya Kuachishwa Kazi Ghana","HR & Payroll","/assets/img/tools/","ghana-kikokotoo-malipo-ya-kuachishwa-kazi-sw.webp","/sw/ghana/kikokotoo-malipo-ya-kuachishwa-kazi/","sw","ghana-kikokotoo-malipo-ya-kuachishwa-kazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Malipo ya Kuachishwa Kazi Ghana. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","mozambique-kikokotoo-malipo-ya-kuachishwa-kazi-sw","Malipo ya Kuachishwa Kazi Msumbiji","HR & Payroll","/assets/img/tools/","mozambique-kikokotoo-malipo-ya-kuachishwa-kazi-sw.webp","/sw/mozambique/kikokotoo-malipo-ya-kuachishwa-kazi/","sw","mozambique-kikokotoo-malipo-ya-kuachishwa-kazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Malipo ya Kuachishwa Kazi Msumbiji. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","nigeria-kikokotoo-malipo-ya-kuachishwa-kazi-sw","Malipo ya Kuachishwa Kazi Nigeria","HR & Payroll","/assets/img/tools/","nigeria-kikokotoo-malipo-ya-kuachishwa-kazi-sw.webp","/sw/nigeria/kikokotoo-malipo-ya-kuachishwa-kazi/","sw","nigeria-kikokotoo-malipo-ya-kuachishwa-kazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Malipo ya Kuachishwa Kazi Nigeria. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","south-africa-kilinganisha-mkandarasi-na-mfanyakazi-sw","Mkandarasi dhidi ya Mfanyakazi Afrika Kusini","HR & Payroll","/assets/img/tools/","south-africa-kilinganisha-mkandarasi-na-mfanyakazi-sw.webp","/sw/south-africa/kilinganisha-mkandarasi-na-mfanyakazi/","sw","south-africa-kilinganisha-mkandarasi-na-mfanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mkandarasi dhidi ya Mfanyakazi Afrika Kusini. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","ghana-kilinganisha-mkandarasi-na-mfanyakazi-sw","Mkandarasi dhidi ya Mfanyakazi Ghana","HR & Payroll","/assets/img/tools/","ghana-kilinganisha-mkandarasi-na-mfanyakazi-sw.webp","/sw/ghana/kilinganisha-mkandarasi-na-mfanyakazi/","sw","ghana-kilinganisha-mkandarasi-na-mfanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mkandarasi dhidi ya Mfanyakazi Ghana. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","mozambique-kilinganisha-mkandarasi-na-mfanyakazi-sw","Mkandarasi dhidi ya Mfanyakazi Msumbiji","HR & Payroll","/assets/img/tools/","mozambique-kilinganisha-mkandarasi-na-mfanyakazi-sw.webp","/sw/mozambique/kilinganisha-mkandarasi-na-mfanyakazi/","sw","mozambique-kilinganisha-mkandarasi-na-mfanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mkandarasi dhidi ya Mfanyakazi Msumbiji. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","nigeria-kilinganisha-mkandarasi-na-mfanyakazi-sw","Mkandarasi dhidi ya Mfanyakazi Nigeria","HR & Payroll","/assets/img/tools/","nigeria-kilinganisha-mkandarasi-na-mfanyakazi-sw.webp","/sw/nigeria/kilinganisha-mkandarasi-na-mfanyakazi/","sw","nigeria-kilinganisha-mkandarasi-na-mfanyakazi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Mkandarasi dhidi ya Mfanyakazi Nigeria. Category context: HR & Payroll. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-bei-za-mtayarishi-sw","Bei za Mtayarishi na Rate Card","Image & Design","/assets/img/tools/","zana-bei-za-mtayarishi-sw.webp","/sw/zana/bei-za-mtayarishi/","sw","zana-bei-za-mtayarishi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Bei za Mtayarishi na Rate Card. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-caption-za-maudhui-sw","Caption za Maudhui","Image & Design","/assets/img/tools/","zana-caption-za-maudhui-sw.webp","/sw/zana/caption-za-maudhui/","sw","zana-caption-za-maudhui-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Caption za Maudhui. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-hashtag-za-maudhui-sw","Hashtag za Maudhui","Image & Design","/assets/img/tools/","zana-hashtag-za-maudhui-sw.webp","/sw/zana/hashtag-za-maudhui/","sw","zana-hashtag-za-maudhui-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Hashtag za Maudhui. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-hook-za-video-sw","Hook za Video","Image & Design","/assets/img/tools/","zana-hook-za-video-sw.webp","/sw/zana/hook-za-video/","sw","zana-hook-za-video-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Hook za Video. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kalenda-ya-mtayarishi-sw","Kalenda ya Mtayarishi","Image & Design","/assets/img/tools/","zana-kalenda-ya-mtayarishi-sw.webp","/sw/zana/kalenda-ya-mtayarishi/","sw","zana-kalenda-ya-mtayarishi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kalenda ya Mtayarishi. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kitengeneza-flyer-sw","Kitengeneza Flyer","Image & Design","/assets/img/tools/","zana-kitengeneza-flyer-sw.webp","/sw/zana/kitengeneza-flyer/","sw","zana-kitengeneza-flyer-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kitengeneza Flyer. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kitengeneza-logo-sw","Kitengeneza Logo","Image & Design","/assets/img/tools/","zana-kitengeneza-logo-sw.webp","/sw/zana/kitengeneza-logo/","sw","zana-kitengeneza-logo-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kitengeneza Logo. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kitengeneza-qr-sw","Kitengeneza QR","Image & Design","/assets/img/tools/","zana-kitengeneza-qr-sw.webp","/sw/zana/kitengeneza-qr/","sw","zana-kitengeneza-qr-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kitengeneza QR. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kubadilisha-format-ya-picha-sw","Kubadilisha Format ya Picha","Image & Design","/assets/img/tools/","zana-kubadilisha-format-ya-picha-sw.webp","/sw/zana/kubadilisha-format-ya-picha/","sw","zana-kubadilisha-format-ya-picha-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kubadilisha Format ya Picha. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kubadilisha-ukubwa-wa-picha-sw","Kubadilisha Ukubwa wa Picha","Image & Design","/assets/img/tools/","zana-kubadilisha-ukubwa-wa-picha-sw.webp","/sw/zana/kubadilisha-ukubwa-wa-picha/","sw","zana-kubadilisha-ukubwa-wa-picha-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kubadilisha Ukubwa wa Picha. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kubana-picha-sw","Kubana Picha","Image & Design","/assets/img/tools/","zana-kubana-picha-sw.webp","/sw/zana/kubana-picha/","sw","zana-kubana-picha-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kubana Picha. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-kukata-picha-sw","Kukata Picha","Image & Design","/assets/img/tools/","zana-kukata-picha-sw.webp","/sw/zana/kukata-picha/","sw","zana-kukata-picha-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Kukata Picha. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","ocr-image-text","Kutoa Maandishi Kwenye Picha","Image & Design","/assets/img/tools/","ocr-image-text.webp","/sw/zana/kutoa-maandishi-kwenye-picha/","sw","zana-kutoa-maandishi-kwenye-picha-sw-wave8","Create an 800x450 WebP tool card image for AfroTools. Subject: Kutoa Maandishi Kwenye Picha. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-maktaba-ya-stock-media-sw","Maktaba ya Stock Media","Image & Design","/assets/img/tools/","zana-maktaba-ya-stock-media-sw.webp","/sw/zana/maktaba-ya-stock-media/","sw","zana-maktaba-ya-stock-media-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Maktaba ya Stock Media. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","creator-income","Mapato ya Mtayarishi","Image & Design","/assets/img/tools/","creator-income.webp","/sw/zana/mapato-ya-mtayarishi/","sw","zana-mapato-ya-mtayarishi-sw-finish","Create an 800x450 WebP tool card image for AfroTools. Subject: Mapato ya Mtayarishi. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-media-kit-ya-mtayarishi-sw","Media Kit ya Mtayarishi","Image & Design","/assets/img/tools/","zana-media-kit-ya-mtayarishi-sw.webp","/sw/zana/media-kit-ya-mtayarishi/","sw","zana-media-kit-ya-mtayarishi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Media Kit ya Mtayarishi. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","picha-na-design-sw","Picha na Design kwa Kiswahili","Image & Design","/assets/img/tools/","picha-na-design-sw.webp","/sw/picha-na-design/","sw","picha-na-design-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Picha na Design kwa Kiswahili. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-picha-ya-pasipoti-sw","Picha ya Pasipoti na ID","Image & Design","/assets/img/tools/","zana-picha-ya-pasipoti-sw.webp","/sw/zana/picha-ya-pasipoti/","sw","zana-picha-ya-pasipoti-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Picha ya Pasipoti na ID. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-resize-ya-mtayarishi-sw","Resize ya Mtayarishi kwa Mitandao","Image & Design","/assets/img/tools/","zana-resize-ya-mtayarishi-sw.webp","/sw/zana/resize-ya-mtayarishi/","sw","zana-resize-ya-mtayarishi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Resize ya Mtayarishi kwa Mitandao. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-script-za-video-sw","Script za Video kwa Watayarishi","Image & Design","/assets/img/tools/","zana-script-za-video-sw.webp","/sw/zana/script-za-video/","sw","zana-script-za-video-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Script za Video kwa Watayarishi. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-thumbnail-ya-mtayarishi-sw","Thumbnail ya Mtayarishi","Image & Design","/assets/img/tools/","zana-thumbnail-ya-mtayarishi-sw.webp","/sw/zana/thumbnail-ya-mtayarishi/","sw","zana-thumbnail-ya-mtayarishi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Thumbnail ya Mtayarishi. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","ubunifu-na-watayarishi-sw","Ubunifu na Watayarishi","Image & Design","/assets/img/tools/","ubunifu-na-watayarishi-sw.webp","/sw/ubunifu-na-watayarishi/","sw","ubunifu-na-watayarishi-sw","Create an 800x450 WebP tool card image for AfroTools. Subject: Ubunifu na Watayarishi. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
"localized-only-shared","zana-ukaguzi-contrast-sw-wave9","Ukaguzi wa Contrast","Image & Design","/assets/img/tools/","zana-ukaguzi-contrast-sw-wave9.webp","/sw/zana/ukaguzi-contrast/","sw","zana-ukaguzi-contrast-sw-wave9","Create an 800x450 WebP tool card image for AfroTools. Subject: Ukaguzi wa Contrast. Category context: Image & Design. Show a practical African workflow scene or clean symbolic app illustration that matches the tool purpose. Use a polished modern editorial style, warm natural light, balanced composition, realistic African context where helpful, no readable text, no brand logos, no UI with fake words, no flags as the main subject, safe margins for card cropping."
